SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jan 24 17:01:20 MST 2020
User: Molly
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4E03280
Integration Time (usec): 32000 (USB4E03280)
Spectra Averaged: 1 (USB4E03280)
Boxcar Smoothing: 0 (USB4E03280)
Correct for Electrical Dark: No (USB4E03280)
Strobe/Lamp Enabled: Yes (USB4E03280)
Correct for Detector Non-linearity: No (USB4E03280)
Correct for Stray Light: No (USB4E03280)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177.66	1153.01
177.88	1153.01
178.10	1153.01
178.32	1255.40
178.54	1206.25
178.76	1232.88
178.98	1261.55
179.19	1232.88
179.41	1216.49
179.63	1214.45
179.85	1234.93
180.07	1179.63
180.29	1146.86
180.51	1265.64
180.72	1193.97
180.94	1167.34
181.16	1243.12
181.38	1187.82
181.60	1277.93
181.82	1261.55
182.04	1288.17
182.25	1275.88
182.47	1259.50
182.69	1259.50
182.91	1232.88
183.13	1325.04
183.35	1300.46
183.56	1339.37
183.78	1298.41
184.00	1253.36
184.22	1306.60
184.44	1302.51
184.66	1284.08
184.87	1261.55
185.09	1302.51
185.31	1247.21
185.53	1269.74
185.75	1171.44
185.97	1322.99
186.18	1212.40
186.40	1337.32
186.62	1329.13
186.84	1222.64
187.06	1249.26
187.28	1318.89
187.49	1284.08
187.71	1349.61
187.93	1288.17
188.15	1259.50
188.37	1322.99
188.59	1296.36
188.80	1257.45
189.02	1294.32
189.24	1357.80
189.46	1241.07
189.68	1245.16
189.89	1294.32
190.11	1269.74
190.33	1306.60
190.55	1306.60
190.77	1245.16
190.98	1265.64
191.20	1212.40
191.42	1298.41
191.64	1216.49
191.86	1273.84
192.07	1277.93
192.29	1296.36
192.51	1345.52
192.73	1263.60
192.95	1322.99
193.16	1212.40
193.38	1333.23
193.60	1333.23
193.82	1331.18
194.04	1239.02
194.25	1302.51
194.47	1179.63
194.69	1259.50
194.91	1249.26
195.13	1316.84
195.34	1284.08
195.56	1257.45
195.78	1232.88
196.00	1294.32
196.22	1220.59
196.43	1380.33
196.65	1333.23
196.87	1228.78
197.09	1247.21
197.30	1251.31
197.52	1335.28
197.74	1275.88
197.96	1282.03
198.18	1292.27
198.39	1247.21
198.61	1265.64
198.83	1290.22
199.05	1267.69
199.26	1298.41
199.48	1294.32
199.70	1318.89
199.92	1345.52
200.13	1310.70
200.35	1261.55
200.57	1259.50
200.79	1277.93
201.00	1275.88
201.22	1271.79
201.44	1241.07
201.66	1318.89
201.88	1245.16
202.09	1261.55
202.31	1347.56
202.53	1357.80
202.75	1275.88
202.96	1243.12
203.18	1331.18
203.40	1345.52
203.62	1318.89
203.83	1355.76
204.05	1325.04
204.27	1259.50
204.49	1288.17
204.70	1308.65
204.92	1243.12
205.14	1261.55
205.35	1433.58
205.57	1318.89
205.79	1290.22
206.01	1300.46
206.22	1335.28
206.44	1320.94
206.66	1318.89
206.88	1306.60
207.09	1269.74
207.31	1394.67
207.53	1243.12
207.75	1304.56
207.96	1275.88
208.18	1306.60
208.40	1345.52
208.61	1312.75
208.83	1247.21
209.05	1257.45
209.27	1284.08
209.48	1273.84
209.70	1372.14
209.92	1282.03
210.14	1345.52
210.35	1247.21
210.57	1312.75
210.79	1329.13
211.00	1277.93
211.22	1329.13
211.44	1257.45
211.66	1284.08
211.87	1277.93
212.09	1239.02
212.31	1273.84
212.52	1300.46
212.74	1374.19
212.96	1325.04
213.17	1359.85
213.39	1406.95
213.61	1333.23
213.83	1220.59
214.04	1286.12
214.26	1322.99
214.48	1290.22
214.69	1302.51
214.91	1314.80
215.13	1316.84
215.34	1300.46
215.56	1286.12
215.78	1308.65
216.00	1279.98
216.21	1343.47
216.43	1327.08
216.65	1202.16
216.86	1308.65
217.08	1329.13
217.30	1402.86
217.51	1255.40
217.73	1361.90
217.95	1239.02
218.16	1312.75
218.38	1314.80
218.60	1345.52
218.81	1263.60
219.03	1286.12
219.25	1322.99
219.46	1292.27
219.68	1302.51
219.90	1304.56
220.11	1243.12
220.33	1327.08
220.55	1386.47
220.76	1279.98
220.98	1310.70
221.20	1284.08
221.41	1247.21
221.63	1267.69
221.85	1275.88
222.06	1222.64
222.28	1382.38
222.50	1322.99
222.71	1296.36
222.93	1316.84
223.15	1312.75
223.36	1359.85
223.58	1304.56
223.80	1267.69
224.01	1302.51
224.23	1327.08
224.45	1333.23
224.66	1261.55
224.88	1277.93
225.10	1288.17
225.31	1306.60
225.53	1282.03
225.75	1302.51
225.96	1261.55
226.18	1374.19
226.39	1349.61
226.61	1304.56
226.83	1312.75
227.04	1275.88
227.26	1306.60
227.48	1361.90
227.69	1314.80
227.91	1308.65
228.13	1304.56
228.34	1325.04
228.56	1298.41
228.77	1277.93
228.99	1345.52
229.21	1320.94
229.42	1347.56
229.64	1224.69
229.86	1290.22
230.07	1306.60
230.29	1298.41
230.50	1308.65
230.72	1308.65
230.94	1208.30
231.15	1292.27
231.37	1322.99
231.58	1318.89
231.80	1286.12
232.02	1306.60
232.23	1368.04
232.45	1370.09
232.67	1257.45
232.88	1314.80
233.10	1308.65
233.31	1314.80
233.53	1339.37
233.75	1316.84
233.96	1212.40
234.18	1339.37
234.39	1314.80
234.61	1333.23
234.83	1243.12
235.04	1279.98
235.26	1226.73
235.47	1255.40
235.69	1363.95
235.91	1286.12
236.12	1298.41
236.34	1386.47
236.55	1245.16
236.77	1370.09
236.99	1243.12
237.20	1284.08
237.42	1310.70
237.63	1316.84
237.85	1372.14
238.06	1316.84
238.28	1279.98
238.50	1368.04
238.71	1347.56
238.93	1286.12
239.14	1290.22
239.36	1372.14
239.58	1333.23
239.79	1267.69
240.01	1329.13
240.22	1294.32
240.44	1429.48
240.65	1322.99
240.87	1273.84
241.09	1288.17
241.30	1318.89
241.52	1304.56
241.73	1312.75
241.95	1306.60
242.16	1347.56
242.38	1370.09
242.59	1259.50
242.81	1296.36
243.03	1351.66
243.24	1355.76
243.46	1314.80
243.67	1241.07
243.89	1202.16
244.10	1298.41
244.32	1322.99
244.53	1331.18
244.75	1320.94
244.97	1310.70
245.18	1355.76
245.40	1320.94
245.61	1267.69
245.83	1234.93
246.04	1368.04
246.26	1318.89
246.47	1316.84
246.69	1308.65
246.90	1349.61
247.12	1355.76
247.34	1312.75
247.55	1296.36
247.77	1322.99
247.98	1318.89
248.20	1318.89
248.41	1265.64
248.63	1337.32
248.84	1302.51
249.06	1349.61
249.27	1279.98
249.49	1239.02
249.70	1292.27
249.92	1343.47
250.13	1333.23
250.35	1302.51
250.56	1290.22
250.78	1353.71
251.00	1374.19
251.21	1296.36
251.43	1288.17
251.64	1312.75
251.86	1282.03
252.07	1343.47
252.29	1335.28
252.50	1322.99
252.72	1372.14
252.93	1265.64
253.15	1390.57
253.36	1413.10
253.58	1310.70
253.79	1316.84
254.01	1390.57
254.22	1271.79
254.44	1327.08
254.65	1366.00
254.87	1318.89
255.08	1300.46
255.30	1277.93
255.51	1310.70
255.73	1294.32
255.94	1267.69
256.16	1388.52
256.37	1249.26
256.59	1347.56
256.80	1351.66
257.02	1296.36
257.23	1247.21
257.45	1339.37
257.66	1302.51
257.88	1359.85
258.09	1314.80
258.31	1351.66
258.52	1322.99
258.74	1353.71
258.95	1378.28
259.16	1345.52
259.38	1347.56
259.59	1314.80
259.81	1302.51
260.02	1298.41
260.24	1337.32
260.45	1347.56
260.67	1378.28
260.88	1419.24
261.10	1320.94
261.31	1288.17
261.53	1312.75
261.74	1355.76
261.96	1302.51
262.17	1318.89
262.39	1386.47
262.60	1372.14
262.81	1372.14
263.03	1341.42
263.24	1308.65
263.46	1286.12
263.67	1353.71
263.89	1361.90
264.10	1331.18
264.32	1312.75
264.53	1277.93
264.75	1339.37
264.96	1347.56
265.17	1351.66
265.39	1339.37
265.60	1322.99
265.82	1279.98
266.03	1304.56
266.25	1384.43
266.46	1339.37
266.68	1302.51
266.89	1298.41
267.10	1363.95
267.32	1386.47
267.53	1351.66
267.75	1347.56
267.96	1327.08
268.18	1349.61
268.39	1413.10
268.61	1335.28
268.82	1279.98
269.03	1308.65
269.25	1290.22
269.46	1302.51
269.68	1378.28
269.89	1355.76
270.11	1415.15
270.32	1390.57
270.53	1370.09
270.75	1370.09
270.96	1284.08
271.18	1304.56
271.39	1392.62
271.60	1366.00
271.82	1374.19
272.03	1353.71
272.25	1329.13
272.46	1374.19
272.68	1378.28
272.89	1343.47
273.10	1388.52
273.32	1411.05
273.53	1370.09
273.75	1372.14
273.96	1290.22
274.17	1337.32
274.39	1327.08
274.60	1343.47
274.82	1398.76
275.03	1411.05
275.24	1388.52
275.46	1349.61
275.67	1429.48
275.89	1421.29
276.10	1384.43
276.31	1415.15
276.53	1386.47
276.74	1368.04
276.96	1325.04
277.17	1386.47
277.38	1343.47
277.60	1347.56
277.81	1304.56
278.02	1380.33
278.24	1357.80
278.45	1341.42
278.67	1366.00
278.88	1409.00
279.09	1443.82
279.31	1402.86
279.52	1331.18
279.73	1376.24
279.95	1382.38
280.16	1380.33
280.38	1359.85
280.59	1400.81
280.80	1398.76
281.02	1359.85
281.23	1372.14
281.44	1363.95
281.66	1402.86
281.87	1363.95
282.09	1353.71
282.30	1392.62
282.51	1460.20
282.73	1466.35
282.94	1458.15
283.15	1488.87
283.37	1478.63
283.58	1540.07
283.79	1552.36
284.01	1542.12
284.22	1640.42
284.43	1730.53
284.65	1705.96
284.86	1712.10
285.07	1744.87
285.29	1830.88
285.50	1957.86
285.72	1912.80
285.93	1966.05
286.14	1982.43
286.36	2056.16
286.57	2271.20
286.78	2207.71
287.00	2287.58
287.21	2467.80
287.42	2519.00
287.64	2619.35
287.85	2594.78
288.06	2740.18
288.28	2826.20
288.49	2947.03
288.70	2920.40
288.92	3067.86
289.13	3203.02
289.34	3289.04
289.56	3149.78
289.77	3190.74
289.98	3262.41
290.19	3469.26
290.41	3311.57
290.62	3401.68
290.83	3432.40
291.05	3510.22
291.26	3555.27
291.47	3573.71
291.69	3674.06
291.90	3952.58
292.11	4091.84
292.33	4313.02
292.54	4349.89
292.75	4566.97
292.97	4831.16
293.18	5154.74
