SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jan 24 16:11:04 MST 2020
User: Molly
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4E03280
Integration Time (usec): 32000 (USB4E03280)
Spectra Averaged: 1 (USB4E03280)
Boxcar Smoothing: 0 (USB4E03280)
Correct for Electrical Dark: No (USB4E03280)
Strobe/Lamp Enabled: Yes (USB4E03280)
Correct for Detector Non-linearity: No (USB4E03280)
Correct for Stray Light: No (USB4E03280)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177.66	1073.14
177.88	1073.14
178.10	1073.14
178.32	1134.57
178.54	1052.66
178.76	1171.44
178.98	1142.77
179.19	1083.38
179.41	1148.91
179.63	1159.15
179.85	1150.96
180.07	1091.57
180.29	1155.05
180.51	1062.90
180.72	1132.53
180.94	1165.29
181.16	1073.14
181.38	1120.24
181.60	1103.86
181.82	1107.95
182.04	1196.01
182.25	1114.10
182.47	1138.67
182.69	1185.77
182.91	1126.38
183.13	1101.81
183.35	1134.57
183.56	1134.57
183.78	1132.53
184.00	1124.33
184.22	1136.62
184.44	1126.38
184.66	1112.05
184.87	1144.81
185.09	1142.77
185.31	1159.15
185.53	1116.14
185.75	1105.90
185.97	1155.05
186.18	1122.29
186.40	1153.01
186.62	1150.96
186.84	1167.34
187.06	1118.19
187.28	1099.76
187.49	1114.10
187.71	1218.54
187.93	1169.39
188.15	1138.67
188.37	1101.81
188.59	1101.81
188.80	1132.53
189.02	1148.91
189.24	1159.15
189.46	1134.57
189.68	1085.42
189.89	1116.14
190.11	1134.57
190.33	1153.01
190.55	1138.67
190.77	1116.14
190.98	1196.01
191.20	1103.86
191.42	1165.29
191.64	1130.48
191.86	1122.29
192.07	1124.33
192.29	1101.81
192.51	1097.71
192.73	1169.39
192.95	1095.66
193.16	1122.29
193.38	1116.14
193.60	1114.10
193.82	1097.71
194.04	1089.52
194.25	1132.53
194.47	1122.29
194.69	1124.33
194.91	1150.96
195.13	1101.81
195.34	1073.14
195.56	1107.95
195.78	1130.48
196.00	1144.81
196.22	1110.00
196.43	1110.00
196.65	1191.92
196.87	1136.62
197.09	1165.29
197.30	1085.42
197.52	1122.29
197.74	1097.71
197.96	1189.87
198.18	1155.05
198.39	1083.38
198.61	1089.52
198.83	1140.72
199.05	1171.44
199.26	1144.81
199.48	1169.39
199.70	1122.29
199.92	1153.01
200.13	1193.97
200.35	1101.81
200.57	1177.58
200.79	1118.19
201.00	1064.94
201.22	1167.34
201.44	1128.43
201.66	1179.63
201.88	1103.86
202.09	1138.67
202.31	1157.10
202.53	1179.63
202.75	1071.09
202.96	1081.33
203.18	1159.15
203.40	1175.53
203.62	1155.05
203.83	1150.96
204.05	1128.43
204.27	1142.77
204.49	1196.01
204.70	1073.14
204.92	1132.53
205.14	1153.01
205.35	1173.49
205.57	1191.92
205.79	1161.20
206.01	1153.01
206.22	1159.15
206.44	1114.10
206.66	1124.33
206.88	1169.39
207.09	1112.05
207.31	1177.58
207.53	1134.57
207.75	1091.57
207.96	1159.15
208.18	1056.75
208.40	1171.44
208.61	1150.96
208.83	1150.96
209.05	1116.14
209.27	1075.18
209.48	1163.25
209.70	1142.77
209.92	1167.34
210.14	1124.33
210.35	1146.86
210.57	1134.57
210.79	1114.10
211.00	1116.14
211.22	1083.38
211.44	1075.18
211.66	1169.39
211.87	1097.71
212.09	1124.33
212.31	1216.49
212.52	1130.48
212.74	1189.87
212.96	1163.25
213.17	1181.68
213.39	1148.91
213.61	1187.82
213.83	1122.29
214.04	1136.62
214.26	1161.20
214.48	1161.20
214.69	1103.86
214.91	1142.77
215.13	1214.45
215.34	1126.38
215.56	1144.81
215.78	1159.15
216.00	1191.92
216.21	1136.62
216.43	1116.14
216.65	1124.33
216.86	1116.14
217.08	1161.20
217.30	1083.38
217.51	1142.77
217.73	1224.69
217.95	1099.76
218.16	1202.16
218.38	1177.58
218.60	1153.01
218.81	1110.00
219.03	1165.29
219.25	1146.86
219.46	1126.38
219.68	1069.04
219.90	1140.72
220.11	1183.73
220.33	1161.20
220.55	1181.68
220.76	1159.15
220.98	1165.29
221.20	1126.38
221.41	1150.96
221.63	1142.77
221.85	1142.77
222.06	1083.38
222.28	1157.10
222.50	1148.91
222.71	1132.53
222.93	1148.91
223.15	1183.73
223.36	1167.34
223.58	1118.19
223.80	1116.14
224.01	1114.10
224.23	1251.31
224.45	1101.81
224.66	1161.20
224.88	1091.57
225.10	1079.28
225.31	1099.76
225.53	1224.69
225.75	1159.15
225.96	1105.90
226.18	1153.01
226.39	1138.67
226.61	1128.43
226.83	1101.81
227.04	1144.81
227.26	1167.34
227.48	1120.24
227.69	1157.10
