SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jan 24 17:00:44 MST 2020
User: Molly
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4E03280
Integration Time (usec): 32000 (USB4E03280)
Spectra Averaged: 1 (USB4E03280)
Boxcar Smoothing: 0 (USB4E03280)
Correct for Electrical Dark: No (USB4E03280)
Strobe/Lamp Enabled: Yes (USB4E03280)
Correct for Detector Non-linearity: No (USB4E03280)
Correct for Stray Light: No (USB4E03280)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177.66	1134.57
177.88	1134.57
178.10	1134.57
178.32	1218.54
178.54	1265.64
178.76	1308.65
178.98	1222.64
179.19	1300.46
179.41	1165.29
179.63	1202.16
179.85	1146.86
180.07	1224.69
180.29	1206.25
180.51	1296.36
180.72	1255.40
180.94	1210.35
181.16	1204.21
181.38	1187.82
181.60	1236.97
181.82	1247.21
182.04	1214.45
182.25	1198.06
182.47	1259.50
182.69	1257.45
182.91	1265.64
183.13	1206.25
183.35	1185.77
183.56	1212.40
183.78	1216.49
184.00	1249.26
184.22	1216.49
184.44	1169.39
184.66	1179.63
184.87	1265.64
185.09	1224.69
185.31	1193.97
185.53	1253.36
185.75	1236.97
185.97	1218.54
186.18	1232.88
186.40	1259.50
186.62	1261.55
186.84	1202.16
187.06	1263.60
187.28	1218.54
187.49	1222.64
187.71	1177.58
187.93	1198.06
188.15	1269.74
188.37	1241.07
188.59	1245.16
188.80	1230.83
189.02	1216.49
189.24	1331.18
189.46	1243.12
189.68	1249.26
189.89	1150.96
190.11	1214.45
190.33	1282.03
190.55	1275.88
190.77	1271.79
190.98	1226.73
191.20	1251.31
191.42	1218.54
191.64	1333.23
191.86	1271.79
192.07	1214.45
192.29	1249.26
192.51	1191.92
192.73	1241.07
192.95	1259.50
193.16	1249.26
193.38	1370.09
193.60	1265.64
193.82	1265.64
194.04	1124.33
194.25	1196.01
194.47	1247.21
194.69	1230.83
194.91	1282.03
195.13	1148.91
195.34	1247.21
195.56	1253.36
195.78	1243.12
196.00	1271.79
196.22	1185.77
196.43	1230.83
196.65	1179.63
196.87	1224.69
197.09	1282.03
197.30	1218.54
197.52	1222.64
197.74	1222.64
197.96	1202.16
198.18	1155.05
198.39	1206.25
198.61	1218.54
198.83	1241.07
199.05	1163.25
199.26	1183.73
199.48	1255.40
199.70	1218.54
199.92	1173.49
200.13	1257.45
200.35	1136.62
200.57	1165.29
200.79	1224.69
201.00	1218.54
201.22	1214.45
201.44	1253.36
201.66	1222.64
201.88	1325.04
202.09	1255.40
202.31	1226.73
202.53	1249.26
202.75	1189.87
202.96	1226.73
203.18	1241.07
203.40	1236.97
203.62	1228.78
203.83	1290.22
204.05	1259.50
204.27	1261.55
204.49	1212.40
204.70	1263.60
204.92	1226.73
205.14	1173.49
205.35	1198.06
205.57	1247.21
205.79	1193.97
206.01	1228.78
206.22	1271.79
206.44	1232.88
206.66	1228.78
206.88	1249.26
207.09	1286.12
207.31	1249.26
207.53	1224.69
207.75	1259.50
207.96	1249.26
208.18	1234.93
208.40	1265.64
208.61	1239.02
208.83	1193.97
209.05	1218.54
209.27	1218.54
209.48	1294.32
209.70	1196.01
209.92	1251.31
210.14	1206.25
210.35	1177.58
210.57	1230.83
210.79	1271.79
211.00	1275.88
211.22	1210.35
211.44	1224.69
211.66	1232.88
211.87	1196.01
212.09	1241.07
212.31	1261.55
212.52	1191.92
212.74	1234.93
212.96	1249.26
213.17	1198.06
213.39	1228.78
213.61	1226.73
213.83	1224.69
214.04	1220.59
214.26	1249.26
214.48	1232.88
214.69	1241.07
214.91	1236.97
215.13	1239.02
215.34	1159.15
215.56	1136.62
215.78	1263.60
216.00	1220.59
216.21	1226.73
216.43	1243.12
216.65	1165.29
216.86	1198.06
217.08	1257.45
217.30	1239.02
217.51	1236.97
217.73	1253.36
217.95	1267.69
218.16	1261.55
218.38	1236.97
218.60	1232.88
218.81	1167.34
219.03	1218.54
219.25	1171.44
219.46	1228.78
219.68	1202.16
219.90	1249.26
220.11	1220.59
220.33	1218.54
220.55	1132.53
220.76	1245.16
220.98	1173.49
221.20	1306.60
221.41	1228.78
221.63	1185.77
221.85	1198.06
222.06	1204.21
222.28	1161.20
222.50	1245.16
222.71	1204.21
222.93	1161.20
223.15	1198.06
223.36	1206.25
223.58	1251.31
223.80	1224.69
224.01	1234.93
224.23	1259.50
224.45	1253.36
224.66	1224.69
224.88	1255.40
225.10	1277.93
225.31	1150.96
225.53	1214.45
225.75	1214.45
225.96	1226.73
226.18	1157.10
226.39	1222.64
226.61	1251.31
226.83	1288.17
227.04	1173.49
227.26	1257.45
227.48	1269.74
227.69	1230.83
227.91	1257.45
228.13	1341.42
228.34	1241.07
228.56	1236.97
228.77	1183.73
228.99	1216.49
229.21	1202.16
229.42	1191.92
229.64	1226.73
229.86	1206.25
230.07	1198.06
230.29	1257.45
230.50	1241.07
230.72	1187.82
230.94	1253.36
231.15	1286.12
231.37	1271.79
231.58	1308.65
231.80	1302.51
232.02	1243.12
232.23	1183.73
232.45	1222.64
232.67	1249.26
232.88	1185.77
233.10	1241.07
233.31	1275.88
233.53	1161.20
233.75	1216.49
233.96	1214.45
234.18	1255.40
234.39	1185.77
234.61	1193.97
234.83	1153.01
235.04	1208.30
235.26	1163.25
235.47	1241.07
235.69	1193.97
235.91	1253.36
236.12	1241.07
236.34	1267.69
236.55	1241.07
236.77	1218.54
236.99	1159.15
237.20	1253.36
