SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jan 24 17:03:29 MST 2020
User: Molly
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4E03280
Integration Time (usec): 32000 (USB4E03280)
Spectra Averaged: 1 (USB4E03280)
Boxcar Smoothing: 0 (USB4E03280)
Correct for Electrical Dark: No (USB4E03280)
Strobe/Lamp Enabled: Yes (USB4E03280)
Correct for Detector Non-linearity: No (USB4E03280)
Correct for Stray Light: No (USB4E03280)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177.66	1210.35
177.88	1210.35
178.10	1210.35
178.32	1265.64
178.54	1298.41
178.76	1177.58
178.98	1224.69
179.19	1189.87
179.41	1214.45
179.63	1202.16
179.85	1214.45
180.07	1169.39
180.29	1271.79
180.51	1220.59
180.72	1204.21
180.94	1245.16
181.16	1155.05
181.38	1228.78
181.60	1241.07
181.82	1263.60
182.04	1202.16
182.25	1234.93
182.47	1232.88
182.69	1230.83
182.91	1234.93
183.13	1273.84
183.35	1294.32
183.56	1212.40
183.78	1228.78
184.00	1273.84
184.22	1210.35
184.44	1222.64
184.66	1275.88
184.87	1155.05
185.09	1206.25
185.31	1265.64
185.53	1187.82
185.75	1241.07
185.97	1286.12
186.18	1251.31
186.40	1310.70
186.62	1196.01
186.84	1267.69
187.06	1251.31
187.28	1273.84
187.49	1269.74
187.71	1163.25
187.93	1247.21
188.15	1206.25
188.37	1327.08
188.59	1171.44
188.80	1236.97
189.02	1263.60
189.24	1253.36
189.46	1245.16
189.68	1245.16
189.89	1226.73
190.11	1226.73
190.33	1206.25
190.55	1279.98
190.77	1228.78
190.98	1241.07
191.20	1228.78
191.42	1222.64
191.64	1214.45
191.86	1196.01
192.07	1228.78
192.29	1204.21
192.51	1251.31
192.73	1185.77
192.95	1259.50
193.16	1228.78
193.38	1331.18
193.60	1245.16
193.82	1230.83
194.04	1157.10
194.25	1288.17
194.47	1243.12
194.69	1218.54
194.91	1298.41
195.13	1130.48
195.34	1236.97
195.56	1234.93
195.78	1282.03
196.00	1259.50
196.22	1183.73
196.43	1267.69
196.65	1202.16
196.87	1175.53
197.09	1224.69
197.30	1214.45
197.52	1255.40
197.74	1232.88
197.96	1286.12
198.18	1224.69
198.39	1312.75
198.61	1114.10
198.83	1263.60
199.05	1263.60
199.26	1230.83
199.48	1185.77
199.70	1222.64
199.92	1208.30
200.13	1220.59
200.35	1206.25
200.57	1167.34
200.79	1191.92
201.00	1226.73
201.22	1257.45
201.44	1249.26
201.66	1300.46
201.88	1251.31
202.09	1243.12
202.31	1206.25
202.53	1226.73
202.75	1202.16
202.96	1253.36
203.18	1200.11
203.40	1224.69
203.62	1236.97
203.83	1167.34
204.05	1193.97
204.27	1300.46
204.49	1239.02
204.70	1257.45
204.92	1191.92
205.14	1187.82
205.35	1208.30
205.57	1271.79
205.79	1198.06
206.01	1251.31
206.22	1200.11
206.44	1191.92
206.66	1222.64
206.88	1183.73
207.09	1261.55
207.31	1267.69
207.53	1185.77
207.75	1220.59
207.96	1204.21
208.18	1284.08
208.40	1236.97
208.61	1284.08
208.83	1245.16
209.05	1210.35
209.27	1163.25
209.48	1239.02
209.70	1216.49
209.92	1243.12
210.14	1181.68
210.35	1302.51
210.57	1294.32
210.79	1220.59
211.00	1171.44
211.22	1216.49
211.44	1298.41
211.66	1241.07
211.87	1232.88
212.09	1187.82
212.31	1300.46
212.52	1253.36
212.74	1257.45
212.96	1261.55
213.17	1216.49
213.39	1220.59
213.61	1275.88
213.83	1196.01
214.04	1189.87
214.26	1150.96
214.48	1288.17
214.69	1249.26
214.91	1300.46
215.13	1216.49
215.34	1202.16
215.56	1247.21
215.78	1265.64
216.00	1208.30
216.21	1271.79
216.43	1239.02
216.65	1214.45
216.86	1230.83
217.08	1171.44
217.30	1282.03
217.51	1241.07
217.73	1312.75
217.95	1329.13
218.16	1202.16
218.38	1265.64
218.60	1265.64
218.81	1218.54
219.03	1245.16
219.25	1202.16
219.46	1257.45
219.68	1222.64
219.90	1187.82
220.11	1290.22
220.33	1216.49
220.55	1236.97
220.76	1255.40
220.98	1171.44
221.20	1253.36
221.41	1183.73
221.63	1236.97
221.85	1202.16
222.06	1318.89
222.28	1173.49
222.50	1253.36
222.71	1286.12
222.93	1218.54
223.15	1200.11
223.36	1298.41
223.58	1234.93
223.80	1202.16
224.01	1236.97
224.23	1234.93
224.45	1249.26
224.66	1189.87
224.88	1230.83
225.10	1249.26
225.31	1316.84
225.53	1216.49
225.75	1263.60
225.96	1265.64
226.18	1239.02
226.39	1230.83
226.61	1214.45
226.83	1249.26
227.04	1257.45
227.26	1296.36
227.48	1267.69
227.69	1173.49
227.91	1226.73
228.13	1247.21
228.34	1204.21
228.56	1253.36
228.77	1187.82
228.99	1236.97
229.21	1196.01
229.42	1198.06
229.64	1193.97
229.86	1200.11
230.07	1245.16
230.29	1234.93
230.50	1185.77
230.72	1171.44
230.94	1249.26
231.15	1234.93
231.37	1200.11
231.58	1187.82
231.80	1298.41
232.02	1196.01
232.23	1286.12
232.45	1212.40
232.67	1253.36
232.88	1282.03
233.10	1232.88
233.31	1314.80
233.53	1222.64
233.75	1187.82
233.96	1171.44
234.18	1245.16
234.39	1155.05
234.61	1208.30
234.83	1202.16
235.04	1208.30
235.26	1216.49
235.47	1198.06
235.69	1150.96
235.91	1275.88
236.12	1251.31
236.34	1255.40
236.55	1196.01
236.77	1253.36
236.99	1282.03
237.20	1179.63
